start_trip_id,end_trip_id,start_route_id,end_route_id,start_agency_id,end_agency_id,start_route_short_name,end_route_short_name,start_route_name,end_route_name,start_trip_headsign,end_trip_headsign,start_stop_id,end_stop_id,start_stop_sequence,end_stop_sequence,start_stop_lat,start_stop_lon,end_stop_lat,end_stop_lon,walking_distance_m,walking_path_coords
AOVtM-9TZ3fXGgaCnC-sH-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,cQIW-LxFXCIuxPpIw4MR2,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Amreyya - El-Awayed,Amreyya - Raml Station,Amreyya,Raml Station,251,115,13,2,31.03652411221633,29.78219453106319,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
BxVJu5Cu3SBv6k6JEotw3-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,Rx10-oSKyoIJDvbVd1Py3,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Abu Youssef - Train Station (El-Shohada Square),Amreyya - Raml Station,Abu Youssef,Raml Station,7,115,4,2,31.0751035,29.7532603,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
CoaLpd6rmb73R6BNYH7S1-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,XQFjzrlmVSDo00hpPwPD9,V_vEOLz-VvDvsJC4jk5JR,P_B_8,Bus,Tomnaya ,Bus 10,Hanuvil - Kilo 21,Amreyya - Raml Station,Kilo 21,Raml Station,18,115,7,2,31.079196,29.736365,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
HcF2oktSKDVQXpBv7t2j3-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,6Jzbm71jwnmQuuO9P7ngg,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Al-Seyouf (Falaky) - Hanuvil,Amreyya - Raml Station,Hanuvil,Raml Station,34,115,22,2,31.09932,29.771776,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
JR4I2_wTJ2Vb9ocgkUSNB-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,XxUPXIlZHVjWT_a7YqhHy,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Al-Bitash - El-Mawqaf El-Geded,Amreyya - Raml Station,Al-Bitash,Raml Station,381,115,4,2,31.115138,29.794731,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
N7niHD4FSKKz4wzURqkFW-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,I4AY9d0_JCb661dki5jy7,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Amreyya - El-Mawqaf El-Geded,Amreyya - Raml Station,Amreyya,Raml Station,121,115,11,2,31.02026222750052,29.794008947174,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,djf-0ENVceYNg5x6O7HGq,V_vEOLz-VvDvsJC4jk5JR,Bus,Bus,Bus 409,Bus 10,El-Nasreya El-Qadema - Train Station (El-Shohada Square),Amreyya - Raml Station,El-Nasreya El-Qadema,Raml Station,108,115,17,2,30.99838955961589,29.787748816714704,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
QyDZF4yDNAntbYpYmjfxj-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,8CWoTtootKoeWNjoE5oOP,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Hanuvil - Sidi Gabir,Amreyya - Raml Station,Hanuvil,Raml Station,40,115,15,2,31.099970450948085,29.77256998379859,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
U_QqLo01UyKjXo_inGS9s-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,0fV-oHdZjqIXEVAq-5E7b,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Kilo 21 - Train Station (El-Shohada Square),Amreyya - Raml Station,Kilo 21,Raml Station,7,115,5,2,31.0751035,29.7532603,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
YhJAaZa87Cn-vbr4gAMuB-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,lQGthxPF7d3FXnmoZFGLV,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,El-Mawqaf El-Geded - Kilo 21,Amreyya - Raml Station,Kilo 21,Raml Station,7,115,3,2,31.0751035,29.7532603,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,50n7_gqFiIrgeNHtVzwF0,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Kilo 21 - Sidi Gabir,Amreyya - Raml Station,Kilo 21,Raml Station,18,115,23,2,31.079196,29.736365,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
_roD5BmPMzsusHgRuqc29-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,pIaHBI4j1KA7mIDUenoKC,V_vEOLz-VvDvsJC4jk5JR,Bus,Bus,Bus 480,Bus 10,Abd El-Qader Al-Gadida - Train Station (El-Shohada Square),Amreyya - Raml Station,Abd El-Qader Al-Gadida,Raml Station,392,116,10,1,31.078986379619767,29.84192124690812,31.00960650202412,29.805425230132894,0.0,"[[31.1344038, 29.8690676]]"
eVKw5V4GKYTFMFEU2cbKc-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,V_vEOLz-VvDvsJC4jk5JR,V_vEOLz-VvDvsJC4jk5JR,Bus,Bus,Bus 10,Bus 10,Amreyya - Raml Station,Amreyya - Raml Station,Amreyya,Raml Station,117,116,21,1,31.009488956043207,29.80535197763637,31.00960650202412,29.805425230132894,0.0,"[[31.1344038, 29.8690676]]"
iHxp5k-_O7q56ncOSt9aW-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,p2DY4x4NaqXRC1gG9cwiY,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Amreyya - Train Station (El-Shohada Square),Amreyya - Raml Station,Amreyya,Raml Station,121,115,14,2,31.02026222750052,29.794008947174,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
kGJ35g79BU1ao8aW7duYA-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,zwjvZyv-K7qfVyipl6li5,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Borg El Arab Al Arbaneyat Prison - El-Mawqaf El-Geded,Amreyya - Raml Station,Borg El Arab Al Arbaneyat Prison,Raml Station,1,115,6,2,30.883987,29.497864,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
lMQXKFc6iKvul6yn9yxiz-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,BDGXXpou9Eb38xEVTNUs2,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Amreyya - Kilo 21,Amreyya - Raml Station,Kilo 21,Raml Station,7,115,5,2,31.0751035,29.7532603,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
o1-MNGEnaLwUnghnqO6JK-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,T6BRc19d7TrtHQroCLymy,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Hanuvil Gameyya - Raml Station,Amreyya - Raml Station,Hanuvil Gameyya,Raml Station,35,115,17,2,31.104377916856155,29.76619657974583,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
p2LolNMw2UzYkCDS09TaM-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,wh9cIxqRBTvvkxeMtkHAi,V_vEOLz-VvDvsJC4jk5JR,Bus,Bus,Bus 455,Bus 10,Shahr Al-Asal - Train Station (El-Shohada Square),Amreyya - Raml Station,Shahr Al-Asal,Raml Station,381,115,11,2,31.115138,29.794731,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
pvjC2m5XDlTvQWgPayp9C-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,_RCpDqcLlmzJHSPPy8bli,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Kilo 21 - Raml Station,Amreyya - Raml Station,Kilo 21,Raml Station,7,115,11,2,31.0751035,29.7532603,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
q5Lba_fHFYAVYTctbEVvL-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,XQFjzrlmVSDo00hpPwPD9,V_vEOLz-VvDvsJC4jk5JR,P_B_8,Bus,Tomnaya ,Bus 10,Hanuvil - Kilo 21,Amreyya - Raml Station,Hanuvil,Raml Station,19,115,1,2,31.07898733889056,29.73646382720414,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
xb8d2kdOwmERjQmCcjbyQ-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,z2W-2EVP76_5pF_4R0HbR,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Al-Bitash - Train Station (El-Shohada Square),Amreyya - Raml Station,Al-Bitash,Raml Station,383,115,9,2,31.122073249676458,29.80534671574794,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
xxgi7P3OGoDShZ0IAQUyL-07:00:00,Eij4wvz28UMMCWx_xBgPt-07:00:00,dzTiXNOiyKbSpiehbFk-a,V_vEOLz-VvDvsJC4jk5JR,P_O_14,Bus,Microbus ,Bus 10,Hanuvil - Train Station (El-Shohada Square),Amreyya - Raml Station,Hanuvil,Raml Station,40,115,16,2,31.099970450948085,29.77256998379859,31.01145322358208,29.7989356947314,0.0,"[[31.1438236, 29.8372662]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,34nbNemVSy5O0QhQ5utuQ-07:00:00,0WNbk9MGSKJVqVAWMBS1q,dC4CWsX_TbK9g5r1kzt4S,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Abu Qir - El-Mandara,El-Mandara,Abu Qir,80,78,33,1,31.280742433500382,30.01496881705816,31.280334061811388,30.01627109390113,143.028829084899,"[[31.2807739, 30.0152425], [31.2802602, 30.0158128], [31.2801531, 30.0157799], [31.2803307, 30.0162574]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,3CgzuUO_dn1teCfMyugyc-07:00:00,0WNbk9MGSKJVqVAWMBS1q,nd53PomhCqmjY7ykLQy83,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mandara - El-Mawqaf El-Geded,El-Mandara,El-Mawqaf El-Geded,80,79,33,1,31.280742433500382,30.01496881705816,31.28087458997082,30.01512601510778,0.0,"[[31.2807739, 30.0152425]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,6LBLdjAw8E6T2OCvlWEr8-07:00:00,0WNbk9MGSKJVqVAWMBS1q,kdziSzfhBj4JiBeVoloxo,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - Green Plaza Mall,El-Mandara,Green Plaza Mall,195,189,4,1,31.200361,29.895333,31.19966806282121,29.89512569191954,198.9339859709625,"[[31.2003615, 29.895333], [31.2004228, 29.895876], [31.2000835, 29.895835], [31.1997678, 29.8957817], [31.1996792, 29.8957683], [31.1996595, 29.895101]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,9ByH2YQ54cshi1Sj8kgPQ-07:00:00,0WNbk9MGSKJVqVAWMBS1q,xkITynYnba-VdPTlpu5kL,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - Victoria station,El-Mandara,El-Mansheya,219,219,20,1,31.25463765623232,29.97589554457813,31.25463765623232,29.97589554457813,0.0,"[[31.2546219, 29.9758544]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,E3cKTAI5hrMdq3gv0l-3g-07:00:00,0WNbk9MGSKJVqVAWMBS1q,8ExRMTw-r4JAqxk8WGljD,Bus,Bus,Bus ,Bus 733,Anfoshy - El-Mandara,Al-Seyouf (Falaky) - Anfoshy,El-Mandara,Al-Seyouf (Falaky),185,182,2,1,31.20190875356671,29.887761940086783,31.203867113216525,29.88553531719183,294.97706200433163,"[[31.2019882, 29.8876204], [31.2023575, 29.8871061], [31.2029811, 29.8863887], [31.2039103, 29.8854944]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,OI7bd_u7laDmk8SxgppK0-07:00:00,0WNbk9MGSKJVqVAWMBS1q,ruQq1su0J7bVhBjmIi2kw,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Asafra - El-Mansheya,El-Mandara,Asafra,195,195,4,1,31.200361,29.895333,31.200361,29.895333,0.0,"[[31.2003615, 29.895333]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,PAh8O-96IhPU2mfK1XGjm-07:00:00,0WNbk9MGSKJVqVAWMBS1q,xg6X_6yI3-x6agQaIKy0r,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Abo Soliman - El-Mansheya,El-Mandara,Abo Soliman,195,189,4,1,31.200361,29.895333,31.19966806282121,29.89512569191954,198.9339859709625,"[[31.2003615, 29.895333], [31.2004228, 29.895876], [31.2000835, 29.895835], [31.1997678, 29.8957817], [31.1996792, 29.8957683], [31.1996595, 29.895101]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,R1qyf44TfvStHmjMCiKfC-07:00:00,0WNbk9MGSKJVqVAWMBS1q,jmLM1TsmnRPlkOtGUD0nu,Bus,Bus,Bus ,Bus 25,Anfoshy - El-Mandara,Al-Milaha - Anfoshy,El-Mandara,Al-Milaha,185,182,2,1,31.20190875356671,29.887761940086783,31.203867113216525,29.88553531719183,294.97706200433163,"[[31.2019882, 29.8876204], [31.2023575, 29.8871061], [31.2029811, 29.8863887], [31.2039103, 29.8854944]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,RbB2w0p-_BgwRa6AbSa-b-07:00:00,0WNbk9MGSKJVqVAWMBS1q,o8mSXE7IgJWToUsU4NnFr,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - El-Sa'ah (Clock Square),El-Mandara,El-Sa'ah (Clock Square),192,192,5,1,31.201157033124097,29.898788872000143,31.201157033124097,29.898788872000143,0.0,"[[31.2011176, 29.8986871]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,Tv3p8704smtFY_z3ZHnnb-07:00:00,0WNbk9MGSKJVqVAWMBS1q,5NjpP8xmvr1-OYnw7E5Jn,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - Sidi Bishr,El-Mandara,Sidi Bishr,195,195,4,1,31.200361,29.895333,31.200361,29.895333,0.0,"[[31.2003615, 29.895333]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,_npHlyCCY7o0R20RyqvT8-07:00:00,0WNbk9MGSKJVqVAWMBS1q,rJNlVBeJYLnin9iUCfQ8_,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - Hagar Al-Nawateyah (Namos Bridge),El-Mandara,Hagar Al-Nawateyah (Namos Bridge),195,189,4,1,31.200361,29.895333,31.19966806282121,29.89512569191954,198.9339859709625,"[[31.2003615, 29.895333], [31.2004228, 29.895876], [31.2000835, 29.895835], [31.1997678, 29.8957817], [31.1996792, 29.8957683], [31.1996595, 29.895101]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,d84WDadbu5AjbQpkTV2r4-07:00:00,0WNbk9MGSKJVqVAWMBS1q,Jahu5bHSRsdCyh3p5H6cJ,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Bahary (Ras Al-Tin) - El-Mandara,El-Mandara,Bahary (Ras Al-Tin),80,79,33,1,31.280742433500382,30.01496881705816,31.28087458997082,30.01512601510778,0.0,"[[31.2807739, 30.0152425]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,dWfTv7gA4CztWg-ijXkTe-07:00:00,0WNbk9MGSKJVqVAWMBS1q,FaHumA7HIyjyuC7E4M1jZ,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Awayed - El-Mansheya,El-Mandara,El-Awayed,195,189,4,1,31.200361,29.895333,31.19966806282121,29.89512569191954,198.9339859709625,"[[31.2003615, 29.895333], [31.2004228, 29.895876], [31.2000835, 29.895835], [31.1997678, 29.8957817], [31.1996792, 29.8957683], [31.1996595, 29.895101]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,eVKw5V4GKYTFMFEU2cbKc-07:00:00,0WNbk9MGSKJVqVAWMBS1q,V_vEOLz-VvDvsJC4jk5JR,Bus,Bus,Bus ,Bus 10,Anfoshy - El-Mandara,Amreyya - Raml Station,El-Mandara,Amreyya,192,190,5,1,31.201157033124097,29.898788872000143,31.20033118396548,29.899097756194084,117.06575927290262,"[[31.2011176, 29.8986871], [31.2010517, 29.8985108], [31.2002259, 29.8988932]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,gNGHM_FUxY2cAKLH9-ILE-07:00:00,0WNbk9MGSKJVqVAWMBS1q,edXbrlxHb468dADNBXJ2G,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Sidi Bishr - Sidi Bishr Tram ,El-Mandara,Sidi Bishr,219,216,20,1,31.25463765623232,29.97589554457813,31.25299637093358,29.976842866364542,308.5375535809871,"[[31.2546219, 29.9758544], [31.2536963, 29.9759851], [31.2536382, 29.9759933], [31.2529463, 29.9760289], [31.2526414, 29.9764329], [31.2525857, 29.9771345]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,gp93eQ2WYNnUOJrA17bFP-07:00:00,0WNbk9MGSKJVqVAWMBS1q,O-PLpyiKLXCmTOTN2ykl2,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - Smouha,El-Mandara,Smouha,192,192,5,1,31.201157033124097,29.898788872000143,31.201157033124097,29.898788872000143,0.0,"[[31.2011176, 29.8986871]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,gqntW1mb4ahLW_IHlR39R-07:00:00,0WNbk9MGSKJVqVAWMBS1q,lbr0LeYaqC-PO2eSd5dsH,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - Ezbet Saad,El-Mandara,Ezbet Saad,195,189,4,1,31.200361,29.895333,31.19966806282121,29.89512569191954,198.9339859709625,"[[31.2003615, 29.895333], [31.2004228, 29.895876], [31.2000835, 29.895835], [31.1997678, 29.8957817], [31.1996792, 29.8957683], [31.1996595, 29.895101]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,o1-MNGEnaLwUnghnqO6JK-07:00:00,0WNbk9MGSKJVqVAWMBS1q,T6BRc19d7TrtHQroCLymy,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Hanuvil Gameyya - Raml Station,El-Mandara,Hanuvil Gameyya,192,192,5,1,31.201157033124097,29.898788872000143,31.201157033124097,29.898788872000143,0.0,"[[31.2011176, 29.8986871]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,pvjC2m5XDlTvQWgPayp9C-07:00:00,0WNbk9MGSKJVqVAWMBS1q,_RCpDqcLlmzJHSPPy8bli,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Kilo 21 - Raml Station,El-Mandara,Kilo 21,192,192,5,1,31.201157033124097,29.898788872000143,31.201157033124097,29.898788872000143,0.0,"[[31.2011176, 29.8986871]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,uE28Zm5OTYg1GLECQDEL0-07:00:00,0WNbk9MGSKJVqVAWMBS1q,0WNbk9MGSKJVqVAWMBS1q,Bus,Bus,Bus ,Bus ,Anfoshy - El-Mandara,Anfoshy - El-Mandara,El-Mandara,Anfoshy,80,79,33,1,31.280742433500382,30.01496881705816,31.28087458997082,30.01512601510778,0.0,"[[31.2807739, 30.0152425]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,udcnz_0kW2tOMy6xB2_Ng-07:00:00,0WNbk9MGSKJVqVAWMBS1q,DKfQEdGZMwRbkHDkrwcPx,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Abu Qir - El-Mansheya,El-Mandara,Abu Qir,195,189,4,1,31.200361,29.895333,31.19966806282121,29.89512569191954,198.9339859709625,"[[31.2003615, 29.895333], [31.2004228, 29.895876], [31.2000835, 29.895835], [31.1997678, 29.8957817], [31.1996792, 29.8957683], [31.1996595, 29.895101]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,v4sHde8sXh63a1CWeshcp-07:00:00,0WNbk9MGSKJVqVAWMBS1q,2z926Q9o3YtgjyoxtMW1d,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mansheya - El-Mawqaf El-Geded,El-Mandara,El-Mawqaf El-Geded,195,195,4,1,31.200361,29.895333,31.200361,29.895333,0.0,"[[31.2003615, 29.895333]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,wE7GlW3Fb_HPAB66Hhxh1-07:00:00,0WNbk9MGSKJVqVAWMBS1q,7udRe7A9ekRD6rtEEN_uD,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,Bakus - El-Mansheya,El-Mandara,Bakus,195,189,4,1,31.200361,29.895333,31.19966806282121,29.89512569191954,198.9339859709625,"[[31.2003615, 29.895333], [31.2004228, 29.895876], [31.2000835, 29.895835], [31.1997678, 29.8957817], [31.1996792, 29.8957683], [31.1996595, 29.895101]]"
EoBxLx54RiTmwf0L64PXs-07:00:00,zZjzzNbMESUGofW2jqGDZ-07:00:00,0WNbk9MGSKJVqVAWMBS1q,NwvVKB38LtB63C0PtEo-i,Bus,P_O_14,Bus ,Microbus ,Anfoshy - El-Mandara,El-Mawqaf El-Geded - Shatibi,El-Mandara,El-Mawqaf El-Geded,226,225,9,1,31.21060875294252,29.912734324817063,31.210804004589896,29.91272721953901,6500.04017083225,"[[31.210576, 29.9126794], [31.2103557, 29.9122585], [31.2101403, 29.9118436], [31.2100303, 29.9115161], [31.2098783, 29.9107759], [31.2085132, 29.9071828], [31.2080173, 29.9068811], [31.2066219, 29.9059031], [31.2060615, 29.9054143], [31.205369, 29.904762], [31.2047848, 29.904184], [31.2042626, 29.9036251], [31.2037064, 29.9029752], [31.2031889, 29.9023199], [31.2029063, 29.9019251], [31.2026421, 29.9015629], [31.2023703, 29.9011462], [31.2021286, 29.9007348], [31.2019309, 29.9003533], [31.2016307, 29.8998615], [31.2015277, 29.8997015], [31.2014756, 29.8995977], [31.2011176, 29.8986871], [31.2010517, 29.8985108], [31.200918, 29.898128], [31.2008044, 29.8977497], [31.2006983, 29.8973528], [31.2006186, 29.8970081], [31.2005429, 29.8966071], [31.200483, 29.8962738], [31.2004228, 29.895876], [31.2003615, 29.895333], [31.2003258, 29.8948889], [31.200295, 29.8940898], [31.2002981, 29.8935455], [31.2004512, 29.8920157], [31.2005859, 29.8913281], [31.2005935, 29.8912894], [31.200745, 29.8906103], [31.2008242, 29.8903224], [31.2009169, 29.8900174], [31.201007, 29.889741], [31.2011574, 29.8893061], [31.2013028, 29.8889423], [31.2016053, 29.8883057], [31.2019882, 29.8876204], [31.2023575, 29.8871061], [31.2029811, 29.8863887], [31.2039103, 29.8854944], [31.2039843, 29.8855957], [31.2096811, 29.9085038], [31.2098297, 29.9089051], [31.2108124, 29.9127316]]"
1pTTdCYNksTHRhSFGpg76-07:00:00,EoBxLx54RiTmwf0L64PXs-07:00:00,xg6X_6yI3-x6agQaIKy0r,0WNbk9MGSKJVqVAWMBS1q,P_O_14,Bus,Microbus ,Bus ,Abo Soliman - El-Mansheya,Anfoshy - El-Mandara,El-Mansheya,El-Mandara,190,192,12,5,31.20033118396548,29.899097756194084,31.201157033124097,29.898788872000143,117.06575927290262,"[[31.2002259, 29.8988932], [31.2010517, 29.8985108], [31.2011176, 29.8986871]]"
3SynmEGmJSDoBYRTRgEkj-07:00:00,EoBxLx54RiTmwf0L64PXs-07:00:00,rJNlVBeJYLnin9iUCfQ8_,0WNbk9MGSKJVqVAWMBS1q,P_O_14,Bus,Microbus ,Bus ,El-Mansheya - Hagar Al-Nawateyah (Namos Bridge),Anfoshy - El-Mandara,El-Mansheya,El-Mandara,188,195,12,4,31.19973985715628,29.89518481666606,31.200361,29.895333,70.91761918018832,"[[31.1997383, 29.8951745], [31.2000549, 29.8952552], [31.2003615, 29.895333]]"
3wTFymMNfLvqoIaC8VkMX-07:00:00,EoBxLx54RiTmwf0L64PXs-07:00:00,edXbrlxHb468dADNBXJ2G,0WNbk9MGSKJVqVAWMBS1q,P_O_14,Bus,Microbus ,Bus ,Sidi Bishr - Sidi Bishr Tram ,Anfoshy - El-Mandara,Sidi Bishr Tram,El-Mandara,217,219,2,20,31.25263726449673,29.976527632749526,31.25463765623232,29.97589554457813,241.48754440403158,"[[31.2526414, 29.9764329], [31.2529463, 29.9760289], [31.2536382, 29.9759933], [31.2536963, 29.9759851], [31.2546219, 29.9758544]]"
40rOFL2qzN26P2ty7q_b9-07:00:00,EoBxLx54RiTmwf0L64PXs-07:00:00,o8mSXE7IgJWToUsU4NnFr,0WNbk9MGSKJVqVAWMBS1q,P_O_14,Bus,Microbus ,Bus ,El-Mansheya - El-Sa'ah (Clock Square),Anfoshy - El-Mandara,El-Mansheya,El-Mandara,193,192,19,5,31.201298217956904,29.89872647321975,31.201157033124097,29.898788872000143,0.0,"[[31.2011176, 29.8986871]]"
9ByH2YQ54cshi1Sj8kgPQ-07:00:00,EoBxLx54RiTmwf0L64PXs-07:00:00,xkITynYnba-VdPTlpu5kL,0WNbk9MGSKJVqVAWMBS1q,P_O_14,Bus,Microbus ,Bus ,El-Mansheya - Victoria station,Anfoshy - El-Mandara,El-Mansheya,El-Mandara,193,192,16,5,31.201298217956904,29.89872647321975,31.201157033124097,29.898788872000143,0.0,"[[31.2011176, 29.8986871]]"
9LVHJSd6OMdlCKboaE00V-07:00:00,EoBxLx54RiTmwf0L64PXs-07:00:00,dC4CWsX_TbK9g5r1kzt4S,0WNbk9MGSKJVqVAWMBS1q,P_O_14,Bus,Microbus ,Bus ,Abu Qir - El-Mandara,Anfoshy - El-Mandara,El-Mandara,El-Mandara,101,80,16,33,31.280202,30.012224,31.280742433500382,30.01496881705816,528.1542977656857,"[[31.2801842, 30.0123242], [31.2801496, 30.0123145], [31.280371, 30.0129908], [31.2802364, 30.0131345], [31.2803665, 30.0133087], [31.2802814, 30.0133982], [31.2804271, 30.0136966], [31.2803423, 30.013947], [31.2801832, 30.0142302], [31.2798288, 30.0146418], [31.2803521, 30.0152243], [31.2805141, 30.0153208], [31.2801531, 30.0157799], [31.2802602, 30.0158128], [31.2807739, 30.0152425]]"
Cl-oT7WLLDtvd9UF3t3WF-07:00:00,EoBxLx54RiTmwf0L64PXs-07:00:00,jmLM1TsmnRPlkOtGUD0nu,0WNbk9MGSKJVqVAWMBS1q,Bus,Bus,Bus 25,Bus ,Al-Milaha - Anfoshy,Anfoshy - El-Mandara,Anfoshy,El-Mandara,183,182,41,1,31.20393602230416,29.885644869267423,31.203867113216525,29.88553531719183,12.670053350258444,"[[31.2039843, 29.8855957], [31.2039103, 29.8854944]]"
